"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"2986",101574041,"Alquiler de Piso en calle de Calàbria, 64","Sant Antoni, Barcelona","Calle de Calàbria, 64|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Calàbria, 64","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1485,1485,87,2,1,0,1,"segunda mano/buen estado",1915,0,1,0,"planta 2",0,1,0,1,"||consumo: |123 kwh/m² año|||emisiones: |25 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","2",7.3031700512368,1,0,2
"2987",101483197,"Alquiler de Piso en Gran Via de les Corts Catalanes, 615","La Dreta de l'Eixample, Barcelona","Gran Via de les Corts Catalanes, 615|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Gran Via de les Corts Catalanes, 615","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,60,1,1,1,1,"segunda mano/buen estado",NA,1,1,1,"planta 1",0,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 12 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"1","1",7.82404601085629,1,0,1
"2988",101574034,"Alquiler de Piso en calle de Calàbria, 64","Sant Antoni, Barcelona","Calle de Calàbria, 64|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Calàbria, 64","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1485,1485,86,2,2,0,1,"segunda mano/buen estado",1915,0,1,0,"planta 1",0,1,0,1,"||consumo: |98 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.3031700512368,1,0,1
"2989",97999920,"Alquiler de Piso en calle Rocafort, 66","Sant Antoni, Barcelona","Calle Rocafort, 66|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle Rocafort, 66","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,110,4,2,0,1,"segunda mano/buen estado",NA,1,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 12 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","4 or more",7.82404601085629,1,0,5
"2991",101589448,"Alquiler de Piso en ronda de Sant Pau","Sant Antoni, Barcelona","Ronda de Sant Pau|Urb. XZ|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Ronda de Sant Pau","Urb. XZ","Barrio Sant Antoni","Barrio Sant Antoni","Barcelona",1950,1950,145,5,2,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 2",1,1,0,1,"||en trámite|||",8015,"Anuncio actualizado hace 12 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","4 or more",7.57558465155779,0,0,2
"2992",101203600,"Alquiler de Ático en calle de Floridablanca","Sant Antoni, Barcelona","Calle de Floridablanca|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Floridablanca","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2350,2500,91,2,2,1,0,"segunda mano/buen estado",1970,1,1,1,"planta 7",1,1,1,1,"||aire acondicionado||||consumo: |199 kwh/m² año|||emisiones: |41 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.7621706071382,1,0,7
"2993",101619151,"Alquiler de Estudio en calle de Calàbria","Sant Antoni, Barcelona","Calle de Calàbria|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Calàbria","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",760,760,30,0,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 1",0,1,0,0,"||en trámite|||",8015,"Anuncio actualizado hace 13 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,1,"1","1",6.63331843328038,0,0,1
"2994",101580506,"Alquiler de Piso en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,124,2,2,0,1,"segunda mano/buen estado",1970,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |162 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.82404601085629,1,0,1
"2995",88926062,"Alquiler de Piso en calle de Valencia, 28","La Nova Esquerra de l'Eixample, Barcelona","Calle de Valencia, 28|Urb. Edificio Valencia 26-28|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Valencia, 28","Urb. Edificio Valencia 26-28","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Barcelona",1250,1250,76,3,1,0,0,"segunda mano/buen estado",1930,1,0,0,"planta 5",1,1,0,1,"||consumo: |245 kwh/m² año|||emisiones: |63 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 14 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","3",7.13089883029635,0,0,5
"2996",101525992,"Alquiler de Piso en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2700,124,2,2,0,1,"segunda mano/buen estado",1970,0,1,0,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |162 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.82404601085629,1,0,1
"2997",101525144,"Alquiler de Piso en calle d'Entença","La Nova Esquerra de l'Eixample, Barcelona","Calle d'Entença|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle d'Entença","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",1600,1600,88,2,2,1,0,"segunda mano/buen estado",NA,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||en trámite|||",8015,"Anuncio actualizado hace 17 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","2",7.37775890822787,1,0,1
"2998",101110952,"Alquiler de Piso en calle del Comte Borrell","Sant Antoni, Barcelona","Calle del Comte Borrell|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle del Comte Borrell","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2400,2400,102,2,2,0,1,"segunda mano/buen estado",1996,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |176 kwh/m² año|||emisiones: |37 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 9 días","Anuncio actualizado el 26 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.78322401633604,1,0,3
"2999",100037602,"Alquiler de Piso en calle de Sepúlveda, 77","Sant Antoni, Barcelona","Calle de Sepúlveda, 77|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Sepúlveda, 77","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2780,2780,87,3,2,0,1,"segunda mano/buen estado",1918,0,1,1,"bajo",1,1,1,1,"||aire acondicionado||||en trámite|||",8015,"Anuncio actualizado hace 20 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","3",7.93020620668468,1,0,0
"3000",98993311,"Alquiler de Piso en calle de la Diputació","La Nova Esquerra de l'Eixample, Barcelona","Calle de la Diputació|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de la Diputació","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2600,2600,125,3,2,0,1,"segunda mano/buen estado",1935,0,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |225 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","3",7.86326672400957,1,0,4
"3001",101626760,"Alquiler de Piso en calle del Consell de Cent","La Nova Esquerra de l'Eixample, Barcelona","Calle del Consell de Cent|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle del Consell de Cent","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2400,2400,71,2,2,1,1,"segunda mano/buen estado",1925,1,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: |141,4 kwh/m² año|||emisiones: |29,6 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","2",7.78322401633604,1,0,5
"3002",101217910,"Alquiler de Piso en calle de Calàbria","Sant Antoni, Barcelona","Calle de Calàbria|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Calàbria","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1390,1390,70,3,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |166 kwh/m² año|||emisiones: |35 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 5 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","3",7.23705902612474,0,0,2
"3003",101475475,"Alquiler de Piso en Gran Via de les Corts Catalanes","La Nova Esquerra de l'Eixample, Barcelona","Gran Via de les Corts Catalanes|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Gran Via de les Corts Catalanes","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3600,3900,160,4,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: |119 kwh/m² año|||emisiones: |20 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","4 or more",8.1886891244442,0,0,5
"3004",101539666,"Alquiler de Piso en calle de Calàbria","Sant Antoni, Barcelona","Calle de Calàbria|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Calàbria","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1675,1675,87,2,2,0,1,"segunda mano/buen estado",1970,0,1,0,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |179 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.42356844425917,1,0,1
"3005",101547732,"Alquiler de Piso en La Nova Esquerra de l'Eixample","Eixample, Barcelona","|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",1800,1800,95,2,2,0,1,"segunda mano/buen estado",1930,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |91 kwh/m² año|||emisiones: |22 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","2",7.49554194388426,1,0,1
"3006",101618061,"Alquiler de Piso en calle del Consell de Cent","La Nova Esquerra de l'Eixample, Barcelona","Calle del Consell de Cent|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle del Consell de Cent","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2100,2100,120,3,2,1,1,"segunda mano/buen estado",NA,1,1,0,"planta 6",1,1,0,1,"||consumo: |247 kwh/m² año|||emisiones: |52 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","3",7.64969262371151,1,0,6
"3007",101109039,"Alquiler de Piso en calle del Comte Borrell","Sant Antoni, Barcelona","Calle del Comte Borrell|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle del Comte Borrell","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2400,2400,102,2,2,0,1,"segunda mano/buen estado",1996,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.78322401633604,1,0,3
"3008",101551847,"Alquiler de Piso en Gran Via de les Corts Catalanes","La Nova Esquerra de l'Eixample, Barcelona","Gran Via de les Corts Catalanes|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Gran Via de les Corts Catalanes","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2295,2295,100,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","2",7.73848812249465,0,1,0
"3009",100818561,"Alquiler de Piso en Gran Via de les Corts Catalanes","Sant Antoni, Barcelona","Gran Via de les Corts Catalanes|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Gran Via de les Corts Catalanes","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2350,2350,126,4,2,0,0,"segunda mano/buen estado",1980,1,1,1,"planta 5",0,1,1,1,"||aire acondicionado||||consumo: |272,3 kwh/m² año|||emisiones: |57,4 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 11 días","Anuncio actualizado el 25 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","4 or more",7.7621706071382,0,0,5
"3010",94649467,"Alquiler de Piso en calle de Rocafort","Sant Antoni, Barcelona","Calle de Rocafort|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Rocafort","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1850,1850,94,2,2,1,0,"segunda mano/buen estado",NA,0,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 4 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.52294091807237,1,0,5
"3011",101613986,"Alquiler de Piso en calle de València","La Nova Esquerra de l'Eixample, Barcelona","Calle de València|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de València","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",1950,1950,96,3,1,0,1,"segunda mano/buen estado",NA,1,1,0,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |98 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","3",7.57558465155779,1,0,3
"3012",101580294,"Alquiler de Piso en calle de Tarragona","La Nova Esquerra de l'Eixample, Barcelona","Calle de Tarragona|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Tarragona","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2050,2050,122,4,2,1,0,"segunda mano/buen estado",1973,0,1,1,"planta 5",1,1,0,1,"||consumo: |150 kwh/m² año|||emisiones: |50 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"2","4 or more",7.62559507213245,1,0,5
"3013",101518030,"Alquiler de Piso en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2100,2100,85,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,"0",0,1,1,1,"||aire acondicionado||||consumo: |160 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 12 días","Anuncio actualizado el 24 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","2",7.64969262371151,1,1,0
"3014",101278023,"Alquiler de Piso en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,109,3,2,0,1,"segunda mano/buen estado",NA,0,1,1,"0",1,1,0,1,"||en trámite|||",8015,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"2","3",7.82404601085629,1,1,0
"3015",99236607,"Alquiler de Piso en calle d'Entença, 1","Sant Antoni, Barcelona","Calle d'Entença, 1|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle d'Entença, 1","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",3500,3500,90,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","2",8.1605182474775,0,1,0
"3016",100881126,"Alquiler de Ático en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,78,2,1,1,0,"segunda mano/buen estado",1975,1,1,1,"0",0,1,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 27 días","Anuncio actualizado el 9 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","2",7.82404601085629,1,1,0
"3017",101591463,"Alquiler de Piso en La Nova Esquerra de l'Eixample","Eixample, Barcelona","|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,121,3,1,1,0,"segunda mano/buen estado",1920,0,1,1,"0",1,1,0,1,"||aire acondicionado|||zonas verdes||||consumo: |108 kwh/m² año|||emisiones: |22 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","3",7.82404601085629,1,1,0
"3018",101551853,"Alquiler de Piso en Sant Antoni","Eixample, Barcelona","|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1850,1850,85,3,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","3",7.52294091807237,0,1,0
"3019",101617672,"Alquiler de Piso en avenida del Paral·lel","Sant Antoni, Barcelona","Avenida del Paral·lel|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Avenida del Paral·lel","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,95,2,3,0,1,"segunda mano/buen estado",1970,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 3 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,NA,"2",7.82404601085629,1,0,1
"3020",101551813,"Alquiler de Piso en La Nova Esquerra de l'Eixample","Eixample, Barcelona","|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",1995,1995,70,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","2",7.59839932932396,0,1,0
"3021",98500447,"Alquiler de Piso en calle de la Diputació","La Nova Esquerra de l'Eixample, Barcelona","Calle de la Diputació|Barrio La Nova Esquerra de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de la Diputació","Barrio La Nova Esquerra de l'Eixample","Barrio La Nova Esquerra de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",1450,1450,54,2,1,0,1,"segunda mano/buen estado",NA,0,1,1,"0",1,1,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 6 días","Anuncio actualizado el 30 de mayo","2023-06-05","Distrito Eixample","nova esquerra eixample","nova esquerra eixample","nova esquerra eixample",0,0,"1","2",7.27931883541462,1,1,0
"3022",100112224,"Alquiler de Piso en Gran Via de les Corts Catalanes","Sant Antoni, Barcelona","Gran Via de les Corts Catalanes|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Gran Via de les Corts Catalanes","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1595,1595,80,2,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 20 días","Anuncio actualizado el 16 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","2",7.37462901521894,1,0,3
"3023",82878237,"Alquiler de Ático en avenida del Para<U+0140>lel","Sant Antoni, Barcelona","Avenida del Para<U+0140>lel|Barrio Sant Antoni|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Avenida del Para<U+0140>lel","Barrio Sant Antoni","Barrio Sant Antoni","Distrito Eixample","Área de Barcelona, Barcelona",1300,1300,53,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,"planta 6",1,1,0,1,"||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8015,"Anuncio actualizado hace 8 días","Anuncio actualizado el 28 de mayo","2023-06-05","Distrito Eixample","sant antoni","sant antoni","sant antoni",0,0,"1","1",7.17011954344963,1,0,6
