"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon"
"3251",98518560,"Alquiler de Piso en calle de Casanova","Sant Gervasi - Galvany, Barcelona","Calle de Casanova||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Casanova","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3100,3100,55,2,2,0,1,"segunda mano/buen estado",1953,1,1,1,3,1,1,1,0,"||aire acondicionado||||consumo: |166 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 11 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","2",8.039157,1
"3252",99551000,"Alquiler de Piso en calle de Muntaner, 271","Sant Gervasi - Galvany, Barcelona","Calle de Muntaner, 271||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Muntaner, 271","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2200,2200,141,5,3,0,1,"segunda mano/buen estado",NA,1,1,1,5,0,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","4 or more",7.696213,1
"3253",98749820,"Alquiler de Piso en calle de Bori i Fontestà","Sant Gervasi - Galvany, Barcelona","Calle de Bori i Fontestà||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Bori i Fontestà","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3000,3200,190,3,3,0,1,"segunda mano/buen estado",1960,1,0,0,3,1,1,1,1,"||aire acondicionado||||consumo: |63 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 11 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","3",8.006368,1
"3254",99483576,"Alquiler de Piso en calle de Josep Bertrand","Sant Gervasi - Galvany, Barcelona","Calle de Josep Bertrand||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Josep Bertrand","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",7000,7000,220,4,4,1,0,"segunda mano/buen estado",1962,1,1,0,7,1,1,1,1,"||aire acondicionado||||consumo: |139 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 11 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","4 or more",8.853665,1
"3255",99547266,"Alquiler de Piso en de Prats de Molló","Sant Gervasi - Galvany, Barcelona","de Prats de Molló||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","de Prats de Molló","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3200,3200,80,3,1,0,1,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","3",8.070906,1
"3256",99499899,"Alquiler de Piso en calle de Laforja","Sant Gervasi - Galvany, Barcelona","Calle de Laforja||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Laforja","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",1850,1850,101,4,2,0,0,"segunda mano/buen estado",1945,1,1,1,3,1,1,1,1,"||aire acondicionado||||consumo: |272 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 11 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","4 or more",7.522941,0
"3257",99547157,"Alquiler de Piso en de Prats de Molló","Sant Gervasi - Galvany, Barcelona","de Prats de Molló||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","de Prats de Molló","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2500,2500,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.824046,1
"3258",99230116,"Alquiler de Piso en aribau","Sant Gervasi - Galvany, Barcelona","aribau||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","aribau","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",1900,1900,110,3,2,1,0,"segunda mano/buen estado",1976,1,1,0,2,1,1,0,1,"||consumo: |112 kwh/m² año|||emisiones: |112 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 12 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","3",7.549609,1
"3259",99547041,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2000,2000,55,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.600902,1
"3260",99139157,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2900,2900,186,3,2,1,1,"segunda mano/buen estado",1925,0,1,1,0,1,1,1,1,"||aire acondicionado||||consumo: |102 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 9 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","3",7.972466,1
"3261",99546984,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2000,2000,55,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.600902,1
"3262",99018240,"Alquiler de Ático en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",7000,7000,190,3,3,1,1,"segunda mano/buen estado",NA,1,1,0,0,1,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","3",8.853665,1
"3263",99546981,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.937375,1
"3264",98462823,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",5700,5700,298,4,3,0,0,"segunda mano/buen estado",NA,1,1,0,0,1,1,1,1,"||aire acondicionado||||consumo: |181 kwh/m² año|||emisiones: |42 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","4 or more",8.648221,0
"3265",99547020,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.937375,1
"3266",99547008,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2700,2700,65,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.901007,1
"3267",99546978,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2300,2300,45,1,1,0,1,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.740664,1
"3268",99546396,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",4590,4590,92,3,1,0,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","3",8.431635,0
"3269",99542349,"Alquiler de Piso en Urb. Sant Gervasi – Galvany, Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","Urb. Sant Gervasi – Galvany||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Urb. Sant Gervasi – Galvany","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,157,3,3,0,0,"segunda mano/buen estado",1955,0,0,0,4,1,1,1,1,"||aire acondicionado||||consumo: |136 kwh/m² año|||emisiones: |28 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 8 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","3",7.937375,0
"3270",99537716,"Alquiler de Piso en via Augusta","Sant Gervasi - Galvany, Barcelona","Via Augusta||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Via Augusta","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",1350,1350,45,1,1,0,0,"segunda mano/buen estado",2008,1,1,1,4,1,1,1,1,"||aire acondicionado||||consumo: |88 kwh/m² año|||emisiones: |18 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.20786,0
"3271",99537644,"Alquiler de Piso en calle De Descartes","Sant Gervasi - Galvany, Barcelona","Calle De Descartes||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle De Descartes","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",1400,1400,42,1,1,0,0,"segunda mano/buen estado",NA,1,1,1,3,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.244228,0
"3272",99533658,"Alquiler de Piso en de Prats de Molló","Sant Gervasi - Galvany, Barcelona","de Prats de Molló||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","de Prats de Molló","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2500,2500,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.824046,1
"3273",99533568,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2000,2000,55,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.600902,1
"3274",99533591,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.937375,1
"3275",99533589,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.937375,1
"3276",99533555,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2700,2700,65,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,3,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.901007,1
"3277",99533465,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2300,2300,45,1,1,0,1,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.740664,1
"3278",99529490,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2250,2250,67,1,1,1,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8021,"Anuncio actualizado hace 3 días","Anuncio actualizado el 13 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","1",7.718685,1
"3279",99498549,"Alquiler de Piso en Maria Cubi","Sant Gervasi - Galvany, Barcelona","Maria Cubi||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Maria Cubi","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,80,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,3,0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 5 días","Anuncio actualizado el 11 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"1","2",7.937375,1
"3280",39295737,"Alquiler de Piso en avenida Diagonal, 620","Sant Gervasi - Galvany, Barcelona","Avenida Diagonal, 620||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Avenida Diagonal, 620","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,160,5,3,1,0,"segunda mano/buen estado",NA,1,0,0,6,1,1,0,1,"||consumo: |139 kwh/m² año|||emisiones: |28 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 13 días","Anuncio actualizado el 3 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","4 or more",7.937375,1
"3281",98543687,"Alquiler de Piso en calle dels Valero","Sant Gervasi - Galvany, Barcelona","Calle dels Valero||Urb. Sant Gervasi – Galvany||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle dels Valero","Urb. Sant Gervasi – Galvany","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Barcelona",5700,5700,300,5,3,0,0,"segunda mano/buen estado",1936,1,1,0,2,1,1,1,1,"||aire acondicionado||||consumo: |181 kwh/m² año|||emisiones: |42 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","4 or more",8.648221,0
"3282",97857658,"Alquiler de Ático en calle de Ganduxer","Sant Gervasi - Galvany, Barcelona","Calle de Ganduxer||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Ganduxer","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",4200,4200,130,2,2,1,0,"segunda mano/buen estado",1967,1,1,1,7,1,1,1,1,"||aire acondicionado||||consumo: |312 kwh/m² año|||emisiones: |65 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 3 de octubre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","2",8.34284,1
"3284",97448188,"Alquiler de Piso en calle de Bori i Fontestà","Sant Gervasi - Galvany, Barcelona","Calle de Bori i Fontestà||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Bori i Fontestà","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3000,3200,190,3,3,0,1,"segunda mano/buen estado",1960,1,1,0,0,1,1,1,1,"||aire acondicionado||||consumo: |136 kwh/m² año|||emisiones: |28 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 4 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","3",8.006368,1
"3285",99442821,"Alquiler de Piso en calle de Bori i Fontestà","Sant Gervasi - Galvany, Barcelona","Calle de Bori i Fontestà||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Bori i Fontestà","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,181,3,3,1,1,"segunda mano/buen estado",1960,1,1,0,2,1,1,1,1,"||aire acondicionado||||consumo: |147 kwh/m² año|||emisiones: |31 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 5 días","Anuncio actualizado el 11 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"3 or more","3",7.937375,1
"3286",99388775,"Alquiler de Ático en calle de Santaló","Sant Gervasi - Galvany, Barcelona","Calle de Santaló||Barrio Sant Gervasi - Galvany||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona","Calle de Santaló","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",1850,1850,111,3,2,1,0,"segunda mano/buen estado",1958,0,1,0,6,1,1,1,1,"||aire acondicionado||||consumo: |336 kwh/m² año|||emisiones: |71 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 días","Anuncio actualizado el 13 de noviembre","2022-11-16","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany",0,0,"2","3",7.522941,1
