"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","lujo","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"3349",95668651,"Alquiler de Estudio en Copernic","Sant Gervasi - Galvany, Barcelona","Copernic|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Copernic","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",700,700,50,0,1,0,0,"segunda mano/buen estado",1954,0,1,1,"bajo",0,1,1,1,"||aire acondicionado||||consumo: |351 kwh/m² año|||emisiones: |59 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","1","1","0 estudio",6.5510803350434,0,0,0
"3350",101106609,"Alquiler de Piso en calle Francesc Pérez Cabrero","Sant Gervasi - Galvany, Barcelona","Calle Francesc Pérez Cabrero|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle Francesc Pérez Cabrero","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",5700,5700,250,6,4,0,1,"segunda mano/buen estado",1957,1,1,0,"planta 9",1,1,1,1,"||aire acondicionado||||consumo: |50 kwh/m² año|||emisiones: |240 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","4 o mas","4 o mas",8.64822145382264,1,0,9
"3351",101275978,"Alquiler de Ático en calle de Calvet","Sant Gervasi - Galvany, Barcelona","Calle de Calvet|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Calvet","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2900,2900,75,1,1,1,0,"segunda mano/buen estado",1945,0,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: |229 kwh/m² año|||emisiones: |48 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","1","1",7.97246601597457,1,0,5
"3352",97858632,"Alquiler de Piso en calle de Beethoven","Sant Gervasi - Galvany, Barcelona","Calle de Beethoven|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Beethoven","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3050,3050,160,4,3,1,0,"segunda mano/buen estado",NA,1,0,0,"planta 4",1,1,0,1,"||consumo: |93 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","3","4 o mas",8.02289686960146,1,0,4
"3353",101275746,"Alquiler de Piso en calle dels Madrazo, 153","Sant Gervasi - Galvany, Barcelona","Calle dels Madrazo, 153|Urb. Sant Gervasi – Galvany|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle dels Madrazo, 153","Urb. Sant Gervasi – Galvany","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Barcelona",990,990,49,2,1,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 3",1,0,1,1,"||aire acondicionado||||consumo: |455 kwh/m² año|||emisiones: |95 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","1","2",6.89770494312864,0,0,3
"3354",100991559,"Alquiler de Piso en calle de Calaf","Sant Gervasi - Galvany, Barcelona","Calle de Calaf|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Calaf","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2400,2400,100,3,2,0,1,"segunda mano/buen estado",NA,1,0,0,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |82 kwh/m² año|||emisiones: |18 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","3",7.78322401633604,1,0,2
"3355",101271788,"Alquiler de Piso en calle de Muntaner, 334","Sant Gervasi - Galvany, Barcelona","Calle de Muntaner, 334|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Muntaner, 334","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2100,2100,120,3,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |118 kwh/m² año|||emisiones: |22 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","1","3",7.64969262371151,1,0,4
"3356",100750863,"Alquiler de Piso en calle de Muntaner, 336","Sant Gervasi - Galvany, Barcelona","Calle de Muntaner, 336|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Muntaner, 336","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2300,2900,135,3,1,1,0,"segunda mano/buen estado",1987,1,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","1","3",7.74066440191724,1,0,4
"3357",101271505,"Alquiler de Piso en calle de Vallmajor, 35","Sant Gervasi - Galvany, Barcelona","Calle de Vallmajor, 35|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Vallmajor, 35","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2600,2600,175,4,2,0,1,"segunda mano/buen estado",NA,1,1,0,"planta 4",0,1,1,1,"||aire acondicionado||||en trámite|||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","4 o mas",7.86326672400957,1,0,4
"3358",95150843,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3000,3000,204,3,3,1,1,"segunda mano/buen estado",1960,1,0,0,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |63 kwh/m² año|||emisiones: |13 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 4 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","3","3",8.00636756765025,1,0,3
"3359",100324861,"Alquiler de Ático en calle Francesc Pérez Cabrero","Sant Gervasi - Galvany, Barcelona","Calle Francesc Pérez Cabrero|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle Francesc Pérez Cabrero","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",5750,5750,250,6,3,1,1,"segunda mano/buen estado",1957,1,1,1,"planta 9",1,1,0,1,"||consumo: |50 kwh/m² año|||emisiones: |240 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","3","4 o mas",8.6569551337914,1,0,9
"3360",98910653,"Alquiler de Ático en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2500,2500,72,2,2,1,0,"segunda mano/buen estado",1934,1,1,1,"planta 6",1,1,1,1,"||aire acondicionado||||consumo: |263 kwh/m² año|||emisiones: |55 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","2",7.82404601085629,1,0,6
"3361",93754855,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",7000,7000,200,4,3,1,1,"segunda mano/buen estado",NA,1,1,0,"0",1,1,1,1,"||aire acondicionado||||consumo: |164 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace un día","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","3","4 o mas",8.85366542803745,1,1,0
"3362",101051489,"Alquiler de Piso en calle de la Reina Victoria","Sant Gervasi - Galvany, Barcelona","Calle de la Reina Victoria|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de la Reina Victoria","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2900,2900,149,4,2,0,0,"segunda mano/buen estado",NA,1,0,0,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |108 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","4 o mas",7.97246601597457,0,0,3
"3363",101243113,"Alquiler de Piso en calle de l'Avenir","Sant Gervasi - Galvany, Barcelona","Calle de l'Avenir|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de l'Avenir","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2500,2500,54,1,1,0,1,"segunda mano/buen estado",2017,1,1,0,"planta 2",1,1,0,1,"||aire acondicionado|||piscina||||consumo: |24 kwh/m² año|||emisiones: |4 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","1","1",7.82404601085629,1,0,2
"3364",100346579,"Alquiler de Piso en Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona","|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3000,3000,149,4,3,0,1,"segunda mano/buen estado",NA,1,1,0,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |136 kwh/m² año|||emisiones: |26 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","3","4 o mas",8.00636756765025,1,0,2
"3365",39295737,"Alquiler de Piso en avenida Diagonal, 620","Sant Gervasi - Galvany, Barcelona","Avenida Diagonal, 620|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Avenida Diagonal, 620","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2700,2700,160,5,3,1,0,"segunda mano/buen estado",NA,1,0,0,"planta 6",1,1,0,1,"||consumo: |139 kwh/m² año|||emisiones: |28 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 28 días","Anuncio actualizado el 5 de abril","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","3","4 o mas",7.90100705199242,1,0,6
"3366",99139157,"Alquiler de Piso en calle de Muntaner","Sant Gervasi - Galvany, Barcelona","Calle de Muntaner|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Muntaner","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2900,2900,186,3,2,1,1,"segunda mano/buen estado",1925,0,1,1,"0",1,1,1,1,"||aire acondicionado||||consumo: |102 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","3",7.97246601597457,1,1,0
"3367",98543687,"Alquiler de Piso en calle dels Valero","Sant Gervasi - Galvany, Barcelona","Calle dels Valero|Urb. Sant Gervasi – Galvany|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle dels Valero","Urb. Sant Gervasi – Galvany","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Barcelona",5250,5250,300,5,3,0,0,"segunda mano/buen estado",1936,1,1,0,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |181 kwh/m² año|||emisiones: |42 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace más de 3 meses","Anuncio actualizado el 27 de febrero","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","3","4 o mas",8.56598335558567,0,0,2
"3368",96352968,"Alquiler de Piso en calle dels Valero","Sant Gervasi - Galvany, Barcelona","Calle dels Valero|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle dels Valero","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",5250,5250,300,5,3,0,0,"segunda mano/buen estado",1936,0,0,0,"0",1,1,0,1,"||aire acondicionado|||zonas verdes||||en trámite|||",8021,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","3","4 o mas",8.56598335558567,0,1,0
"3369",101131393,"Alquiler de Piso en calle del Tenor Viñas","Sant Gervasi - Galvany, Barcelona","Calle del Tenor Viñas|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle del Tenor Viñas","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",6700,6700,280,5,4,0,0,"segunda mano/buen estado",NA,1,0,0,"planta 8",1,1,1,1,"||aire acondicionado||||consumo: |20 kwh/m² año|||emisiones: |20 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 10 días","Anuncio actualizado el 23 de abril","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","4 o mas","4 o mas",8.80986280537906,0,0,8
"3370",95875631,"Alquiler de Piso en calle Madrazo","Sant Gervasi - Galvany, Barcelona","Calle Madrazo|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle Madrazo","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3950,3950,150,3,4,0,1,"segunda mano/buen estado",1908,1,1,1,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |154 kwh/m² año|||emisiones: |32 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 11 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","4 o mas","3",8.28147085789517,1,0,2
"3371",101233889,"Alquiler de Piso en calle de Santaló","Sant Gervasi - Galvany, Barcelona","Calle de Santaló|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Santaló","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",2800,2800,163,3,2,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 5",0,0,0,1,"||consumo: |21 kwh/m² año|||emisiones: |106 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 2 días","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","2","3",7.9373746961633,0,0,5
"3372",101173886,"Alquiler de Ático en avenida de Pau Casals","Sant Gervasi - Galvany, Barcelona","Avenida de Pau Casals|Urb. Sant Gervasi – Galvany|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Avenida de Pau Casals","Urb. Sant Gervasi – Galvany","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Barcelona",6990,6990,247,3,2,1,0,"segunda mano/buen estado",1939,0,0,0,"planta 7",1,1,0,1,"||aire acondicionado|||piscina||||consumo: |191 kwh/m² año|||emisiones: |40 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 12 horas","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","1","0","2","3",8.85223583522786,1,0,7
"3373",98749820,"Alquiler de Piso en calle de Bori i Fontestà","Sant Gervasi - Galvany, Barcelona","Calle de Bori i Fontestà|Barrio Sant Gervasi - Galvany|Distrito Sarrià-Sant Gervasi|Barcelona|Área de Barcelona, Barcelona","Calle de Bori i Fontestà","Barrio Sant Gervasi - Galvany","Barrio Sant Gervasi - Galvany","Distrito Sarrià-Sant Gervasi","Área de Barcelona, Barcelona",3000,3000,190,3,3,0,1,"segunda mano/buen estado",1960,1,0,0,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |63 kwh/m² año|||emisiones: |13 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8021,"Anuncio actualizado hace 47 minutos","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Sarrià-Sant Gervasi","sant gervasi galvany","sant gervasi galvany","sant gervasi galvany","0","0","0","3","3",8.00636756765025,1,0,3
